source,type,target,provider,account_id,tech_family
grabpay.com.,SOA,ns-363.awsdns-45.com. awsdns-hostmaster.amazon.com. 1 7200 900 1209600 86400,AWS,101586075322,
grabpay.com.,TXT,"""google-site-verification=cLg_jiMZgXBtlALIG3HHdBfaE5AOMzk03OngsA6cS70"",""atlassian-domain-verification=aGfVC0rbSNQJ7mLLCZwQk7S9bTr9zpUZJ15nL8/9n2tfHO/KUqm87s1ql4ZvaCAP"",""v=spf1 a:amazonses.com ip4:139.255.106.130 ip4:139.255.106.122 -all"",""MS=ms70537671""",AWS,101586075322,
_3f1e2848db56467a4c2a684c9ab7cdbf.grabpay.com.,CNAME,_974d36b0e958ce3f5ed51d32d82e6048.duyqrilejt.acm-validations.aws.,AWS,101586075322,
_99e5ca79273b535451fe528f0e69e6da.grabpay.com.,CNAME,_334de37543389f2a7403742430478c84.kirrbxfjtw.acm-validations.aws.,AWS,101586075322,
_amazonses.grabpay.com.,TXT,"""AargHFj4eDSThh9uAWc6EfG2HqczA4H6k52mnRLEK34=""",AWS,101586075322,
_d4836527d6a7003844d80c523bdea60e.grabpay.com.,CNAME,_7cf0ed4bf549576dc91a3332aedbd339.acm-validations.aws.,AWS,101586075322,
7kkdir6zx52eztjdbe3zzjzuj5v4uccv._domainkey.grabpay.com.,CNAME,7kkdir6zx52eztjdbe3zzjzuj5v4uccv.dkim.amazonses.com,AWS,101586075322,
ag2hj2d2v3ahrmyma24gjm3b4qaiox7i._domainkey.grabpay.com.,CNAME,ag2hj2d2v3ahrmyma24gjm3b4qaiox7i.dkim.amazonses.com,AWS,101586075322,
jwhxv3zehtird5gjo544gfsztagrwonw._domainkey.grabpay.com.,CNAME,jwhxv3zehtird5gjo544gfsztagrwonw.dkim.amazonses.com,AWS,101586075322,
ad_vpcgw01.grabpay.com.,A,ad-vpcgw-grabpay-com-e2beebf92d9d082a.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
add01.grabpay.com.,A,internal-add01-grabpay-com-566858991.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
console-srv01.my.aim.grabpay.com.,A,172.18.61.2,AWS,101586075322,
console-srv02.my.aim.grabpay.com.,A,172.18.61.4,AWS,101586075322,
fw01.my.aim.grabpay.com.,A,210.19.226.78,AWS,101586075322,
gw01.my.aim.grabpay.com.,A,10.81.21.1,AWS,101586075322,
khajana.my.aim.grabpay.com.,A,"10.81.21.2,10.81.21.3",AWS,101586075322,
_acme-challenge.khajana.my.aim.grabpay.com.,TXT,"""t5aUJ0Ka5ujj363SfLboZUGkWFMbVJdoMt1VVDusUIQ""",AWS,101586075322,
srv01.my.aim.grabpay.com.,A,10.81.21.2,AWS,101586075322,
srv02.my.aim.grabpay.com.,A,10.81.21.3,AWS,101586075322,
stg-khajana.my.aim.grabpay.com.,A,10.81.21.2,AWS,101586075322,
_acme-challenge.stg-khajana.my.aim.grabpay.com.,TXT,"""K2JXjdNicGW9xVQv5yrJZpMHr-v8OrKMIbTn_l2n-6Q""",AWS,101586075322,
airflow-baymax.grabpay.com.,CNAME,internal-06cfb243-airflow-airflowwe-862a-2146730049.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
airflow-redirect.grabpay.com.,CNAME,airflow-baymax.grabpay.com/admin,AWS,101586075322,
anchore-toolkit.grabpay.com.,CNAME,internal-anchore-toolkit-corp-grabpay-com-367296320.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
api-cert01.grabpay.com.,A,dualstack.api-cert01-grabpay-com-945097256.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
api-cil.grabpay.com.,A,internal-apigw-cil01-grabpay-com-1078113109.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
api.grabpay.com.,CNAME,d2fb7stxggvbe7.cloudfront.net,AWS,101586075322,
_56da8fa24e8ef4b560823075a968d8ed.api.grabpay.com.,CNAME,37B856E8712946BEC6C0E15B1AA9C39A.6535C63DF2BB22D867BC2F66F401B53B.F8Ypid0R5x.comodoca.com,AWS,101586075322,
apicert01.grabpay.com.,A,apicert01-grabpay-com-305270493.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
apicert02.grabpay.com.,A,apicert02-grabpay-com-422829272.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
apigw-s01.grabpay.com.,A,apigw-s01-grabpay-com-733ab85acf04fa4b.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
apigw01.grabpay.com.,A,apigw01-grabpay-com-309151911.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
authgw-wm01.grabpay.com.,A,internal-authgw-wm01-grabpay-com-1228869081.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
authgw01.grabpay.com.,A,internal-authgw01-grabpay-com-1823629082.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
aws.grabpay.com.,NS,"ns-900.awsdns-48.net,ns-424.awsdns-53.com,ns-1267.awsdns-30.org,ns-2006.awsdns-58.co.uk",AWS,101586075322,
mum.aws.grabpay.com.,NS,"ns-1797.awsdns-32.co.uk,ns-209.awsdns-26.com,ns-1429.awsdns-50.org,ns-712.awsdns-25.net",AWS,101586075322,
sg.aws.grabpay.com.,NS,"ns-472.awsdns-59.com,ns-1496.awsdns-59.org,ns-783.awsdns-33.net,ns-1656.awsdns-15.co.uk",AWS,101586075322,
az-fwproxy01.grabpay.com.,A,internal-az-fwproxy01-grabpay-com-635180930.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
azid-proxy01.grabpay.com.,A,internal-azid-proxy01-grabpay-com-535647509.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
azr.grabpay.com.,NS,"ns-352.awsdns-44.com.,ns-1768.awsdns-29.co.uk.,ns-1124.awsdns-12.org.,ns-847.awsdns-41.net.",AWS,101586075322,
sg.azr.grabpay.com.,NS,"ns-407.awsdns-50.com,ns-1131.awsdns-13.org,ns-1787.awsdns-31.co.uk,ns-804.awsdns-36.net",AWS,101586075322,
azs.grabpay.com.,NS,"ns-1888.awsdns-44.co.uk,ns-78.awsdns-09.com,ns-1255.awsdns-28.org,ns-600.awsdns-11.net",AWS,101586075322,
vaultapi01.sg.azure.grabpay.com.,A,10.27.1.5,AWS,101586075322,
azure01.grabpay.com.,A,internal-azure01-grabpay-com-427498418.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
baymax.grabpay.com.,CNAME,dsplatform02.grabpay.com,AWS,101586075322,
bcs-gw-p01.grabpay.com.,A,bcs-gw-p01-grabpay-com-07e84d14ad39155c.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
bcs-gw-s01.grabpay.com.,A,bcs-gw-s01-grabpay-com-95fc7a454916720c.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
bcs-ldap.grabpay.com.,A,"10.235.129.46,10.235.129.110",AWS,101586075322,
bi-dbgw01.grabpay.com.,A,bi-dbgw-grabpay-com-525562162b7524dc.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
card-cons01.grabpay.com.,A,internal-card-cons01-grabpay-com-1328968951.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
cardfx-pxy01.grabpay.com.,A,internal-cardfx-pxy01-grabpay-com-1999567659.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
cbapi-intg01.grabpay.com.,A,internal-cbapi-intg01-grabpay-com-1681261878.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
cbapi-intg02.grabpay.com.,A,cbapi-intg01-grabpay-com-822559b8b47353e5.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
cdn-creditline-lending01.grabpay.com.,CNAME,d23ld9hhjju548.cloudfront.net,AWS,101586075322,
cdn-gp01.grabpay.com.,CNAME,d1c6yaa18x6cif.cloudfront.net,AWS,101586075322,
cdn-gw01.grabpay.com.,CNAME,d2evl9770jjs0r.cloudfront.net,AWS,101586075322,
cdn-recon-rpt01.grabpay.com.,CNAME,d53buwqbyaqw1.cloudfront.net,AWS,101586075322,
cdn-xm-fileservice01.grabpay.com.,CNAME,d2u5luo2av0pcn.cloudfront.net,AWS,101586075322,
central-eks-jaeger01.grabpay.com.,CNAME,internal-aec8be7cceddc4a3d87860137f2f7ca6-1405266638.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
cert-pin.grabpay.com.,A,api-cert01-grabpay-com-945097256.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
cf-api01.grabpay.com.,CNAME,d2hwhl3udkkdlw.cloudfront.net,AWS,101586075322,
comet.grabpay.com.,A,3.1.246.32,AWS,101586075322,
compliance-eks-jaeger01.grabpay.com.,CNAME,internal-ae35802f6caf54474875364d6e8a375d-2077480334.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
compliance-eks-kiali01.grabpay.com.,CNAME,internal-ae35802f6caf54474875364d6e8a375d-2077480334.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
compliance-eks-prom01.grabpay.com.,CNAME,internal-ae35802f6caf54474875364d6e8a375d-2077480334.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
concedo-authn.grabpay.com.,CNAME,vpce-04ad7664b74e6e3da-c6x7n7kh.vpce-svc-09d7df7ff451eae28.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
concedo-authz.grabpay.com.,CNAME,vpce-005586f0c88c7c194-zorh7ubx.vpce-svc-0545a1569ea5d8777.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
concedo-xtramile01.grabpay.com.,CNAME,vpce-05dfcc5f5b6eb0423-abhjy2a1.vpce-svc-0369f20a81f7ff14b.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
config-portal01.grabpay.com.,CNAME,dkn178c78mz6v.cloudfront.net,AWS,101586075322,
conkfk-my01.grabpay.com.,A,internal-conkfk-my01-grabpay-com-1511892175.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
consumidor01.grabpay.com.,A,internal-consumidor01-grabpay-com-434968.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
contour-ds01.grabpay.com.,A,internal-contour-ds01-grabpay-com-1841555138.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
corp.grabpay.com.,NS,"ns-1009.awsdns-62.net,ns-2027.awsdns-61.co.uk,ns-381.awsdns-47.com,ns-1222.awsdns-24.org",AWS,101586075322,
crd-dcsn01.grabpay.com.,A,internal-crd-dcsn01-grabpay-com-165524691.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crd-dcsn02.grabpay.com.,A,crd-dcsn01-grabpay-com-7c250d13017b047f.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
crd-risk01.grabpay.com.,A,internal-crd-risk01-grabpay-com-1868948947.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
creditline01.grabpay.com.,A,internal-creditline01-grabpay-com-1520990947.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-be00.grabpay.com.,A,internal-crif-be00-grabpay-com-966857873.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-be01.grabpay.com.,A,internal-crif-be01-grabpay-com-1232326352.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-cfg01.grabpay.com.,A,internal-crif-cfg01-grabpay-com-378657325.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-etl01.grabpay.com.,A,internal-crif-etl01-grabpay-com-494012802.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-fe00.grabpay.com.,A,internal-crif-fe00-grabpay-com-470420699.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-fe01.grabpay.com.,A,internal-crif-fe01-grabpay-com-1671608011.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-fe02.grabpay.com.,A,crif-fe02-grabpay-com-0d486e7409dda5f5.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
crif-intgr01.grabpay.com.,A,internal-crif-intgr01-grabpay-com-129784291.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-pbx00.grabpay.com.,A,internal-crif-pbx00-grabpay-com-1195895703.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-pbx01.grabpay.com.,A,internal-crif-pbx01-grabpay-com-78130313.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-pbx02.grabpay.com.,A,crif-pbx02-grabpay-com-5e669e7c53361fda.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
crif-prnt01.grabpay.com.,A,internal-crif-prnt01-grabpay-com-179142312.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-sch00.grabpay.com.,A,internal-crif-sch00-grabpay-com-1566066621.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-sch01.grabpay.com.,A,internal-crif-sch01-grabpay-com-1692151358.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-schco01.grabpay.com.,A,internal-crif-schco01-grabpay-com-185183114.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-schop01.grabpay.com.,A,internal-crif-schop01-grabpay-com-538650378.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-stdes01.grabpay.com.,A,internal-crif-stdes01-grabpay-com-917988611.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif-strgy01.grabpay.com.,A,internal-crif-strgy01-grabpay-com-80207477.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
crif.grabpay.com.,A,gp-portal02-grabpay-com-1679349201.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
criffdb01.grabpay.com.,A,internal-criffdb01-grabpay-com-1511281672.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
_e2e959895496b831611adb661f85b399.csr01.grabpay.com.,CNAME,85A28DBE47D19B2B468F8BCF40AEECB2.75B278E13E44D3D6A92C5B944DF91456.KnKBDc3rD5.comodoca.com,AWS,101586075322,
datachkr01.grabpay.com.,A,internal-datachkr01-grabpay-com-81352323.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dbgw01.grabpay.com.,A,internal-dbgw01-grabpay-com-524150349.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
de-airflow-redis.grabpay.com.,CNAME,de-gpairflow-app01.fe7dfy.ng.0001.apse1.cache.amazonaws.com,AWS,101586075322,
de-datachkr-redis.grabpay.com.,CNAME,de-gpdatachkr-app01.fe7dfy.ng.0001.apse1.cache.amazonaws.com,AWS,101586075322,
de-datagateway.grabpay.com.,CNAME,vpce-0215d76540f48d5f7-0br1cmvf.vpce-svc-040a3d7ae4b910643.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-datagatewayadmin.grabpay.com.,CNAME,a2c72f987f51a11e985f006a5ccb9a36-c9c3d222351272d7.elb.ap-southeast-1.amazonaws.com,AWS,101586075322,
de-doorman-pii.grabpay.com.,CNAME,vpce-0c145d687f6110a0d-atdgv9zw.vpce-svc-020397d33f0f1f6fd.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-dsapi.grabpay.com.,CNAME,a2c72f987f51a11e985f006a5ccb9a36-c9c3d222351272d7.elb.ap-southeast-1.amazonaws.com,AWS,101586075322,
de-dsplatform-livy.grabpay.com.,CNAME,vpce-0e16aac4eb52aeff0-h54vshtg.vpce-svc-0d5ece18e4b890764.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-emr-spark-airflow.grabpay.com.,A,internal-de-airflow-grabpay-com-596326086.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
de-ext-datagateway.grabpay.com.,CNAME,06cfb243-janus-dgpublicjan-e2e1-937414982.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
de-gpbifrost-redis.grabpay.com.,CNAME,de-gpbifrost-app01.fe7dfy.ng.0001.apse1.cache.amazonaws.com,AWS,101586075322,
de-helper.grabpay.com.,CNAME,internal-k8s-presto-mellonui-68900a646d-1470301232.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
de-invest-prod-dbgw.grabpay.com.,CNAME,vpce-087b81a5349ca1022-3a6rzgzd.vpce-svc-01baac0492bf32bed.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-mex-dbgw.grabpay.com.,A,dualstack.mex-dbgw-public-elb-gfg-pr-474212508.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
de-moca-datagateway.grabpay.com.,CNAME,vpce-08e8dd2fc580c892c-fjvceusm.vpce-svc-040a3d7ae4b910643.ap-southeast-1.vpce.amazonaws.com.,AWS,101586075322,
de-prod-cbapi.grabpay.com.,CNAME,vpce-0ea5a555c96513e64-vuoq5ydj.vpce-svc-0ae0c83c10301e0e7.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-prod-concedo-authn.grabpay.com.,CNAME,vpce-0648d9c5903532187-fo2nb8hf.vpce-svc-09d7df7ff451eae28.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-prod-concedo-authz.grabpay.com.,CNAME,vpce-0000a9f4ba6676d13-blni1iig.vpce-svc-0545a1569ea5d8777.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-prod-crd-dcsn.grabpay.com.,CNAME,vpce-07e1393d529d825b2-tg259b3v.vpce-svc-0f6f972fea336c9d4.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-prod-ldap.grabpay.com.,CNAME,vpce-0a9fdf644b835a442-l3166nds.vpce-svc-05a98d5325b5fc1c1.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-prod-xm-fileservice.grabpay.com.,CNAME,vpce-01e989aabb2d4d157-2lwjrq02.vpce-svc-08c63546e05e95930.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
de-stg-xm-fileservice.grabpay.com.,CNAME,vpce-0944561b13ac2ebf3-fceyl3ra.vpce-svc-0c788bba03be3ed46.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
default-qubole-presto.grabpay.com.,CNAME,vpce-076756eb460459e6f-o252ryzd.vpce-svc-036091d5e1be96d44.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
degfg-prod-dbgw.grabpay.com.,CNAME,vpce-0a5966b9fe351e766-k2bvud3a.vpce-svc-029c5f06d95b5dc7c.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
dekudos-prod-dbgw.grabpay.com.,CNAME,vpce-0d4402a1fb9ec55c7-2j8de0pm.vpce-svc-082326a20ec35ff66.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
democa-prod-dbgw.grabpay.com.,CNAME,vpce-03bc6cd655c578494-fblhguwv.vpce-svc-0b329b28b8221ea26.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
democalink-prod-dbgw.grabpay.com.,CNAME,vpce-0a1a2c02e0d6856e3-k0eib3uh.vpce-svc-02071093707d361ea.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
deprod-grafana.grabpay.com.,A,internal-grafana-gfg-pr-714098753.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
deprod-jenkins.grabpay.com.,A,internal-jenkins-gfg-pr-2143297058.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
destg-jenkins.grabpay.com.,A,internal-stg-jenkins-gfg-pr-512387730.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dev-apigw-s01.grabpay.com.,A,dev-apigw-s01-stg-grabpay-com-cf6b51d691a687c0.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
dev-de-airflow.grabpay.com.,A,internal-dev-airflow-stg-grabpay-com-1375752213.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dev-de-grafana.grabpay.com.,A,internal-dev-grafana-stg-grabpay-com-1132113763.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dev-qubole-bastion01.grabpay.com.,A,18.138.97.4,AWS,101586075322,
dex-inf-k8s.grabpay.com.,A,10.47.33.11,AWS,101586075322,
dex-sec-k8s.grabpay.com.,A,10.47.33.43,AWS,101586075322,
dgadmin01.grabpay.com.,CNAME,a2c72f987f51a11e985f006a5ccb9a36-c9c3d222351272d7.elb.ap-southeast-1.amazonaws.com,AWS,101586075322,
dms-khajana.grabpay.com.,A,gp-portal01-grabpay-com-927830460.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dns-test01.grabpay.com.,A,internal-dns-test01-grabpay-com-1142970664.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dnu-api.grabpay.com.,CNAME,d2hwhl3udkkdlw.cloudfront.net,AWS,101586075322,
dnu-apicert.grabpay.com.,CNAME,d2fb7stxggvbe7.cloudfront.net,AWS,101586075322,
dnu-apigw02.grabpay.com.,CNAME,a5152b5c99dda4be5959bba683a5aff1-1343286143.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
dnu-apigw03.grabpay.com.,CNAME,dgsrmq6yx8z1v.cloudfront.net,AWS,101586075322,
dnu-extprtl-gw.grabpay.com.,CNAME,dqly560a6rxz8.cloudfront.net,AWS,101586075322,
dnu-finance-grab.grabpay.com.,A,finance01grabcom-1366217082.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dnu-recon-sftp01.grabpay.com.,A,recon-sftp01-grabpay-com-1187406501.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dnu-toko-spring-gw01.grabpay.com.,A,toko-spring-gw01-1261421176.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dnu-verification.grabpay.com.,CNAME,d2evl9770jjs0r.cloudfront.net,AWS,101586075322,
dnu-xtramile01.grabpay.com.,CNAME,d282c0vkulj7l.cloudfront.net,AWS,101586075322,
docpars01.grabpay.com.,A,internal-docpars01-grabpay-com-2089571662.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
doorman01.grabpay.com.,A,internal-doorman01-grabpay-com-25001928.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
doormanapi01.grabpay.com.,A,internal-doormanapi01-grabpay-com-1541040287.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
doormanapi02.grabpay.com.,A,doormanapi02-grabpay-com-a31c29cb15fd94a3.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
doormancrn01.grabpay.com.,A,internal-doormancrn01-grabpay-com-418398252.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dopa-gw01.grabpay.com.,A,internal-dopa-gw01-grabpay-com-1205742536.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
drive-lake01.grabpay.com.,A,internal-drive-lake01-grabpay-com-1274833258.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
ds-api01.grabpay.com.,A,internal-ds-api01-grabpay-com-452414805.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
ds-mario01.grabpay.com.,A,internal-ds-mario01-grabpay-com-2117315842.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dsplatform01.grabpay.com.,A,internal-dsplatform01-grabpay-com-1002538863.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dsplatform02.grabpay.com.,A,internal-dsplatform02-grabpay-com-2034604224.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
dsplatform05.grabpay.com.,A,dsplatform01-grabpay-com-51eac4e2d34de2a8.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
eks-apigw01.grabpay.com.,CNAME,a5152b5c99dda4be5959bba683a5aff1-1343286143.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
emr-hist01.grabpay.com.,A,internal-emr-hist01-grabpay-com-1707631637.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
emr-presto01.grabpay.com.,A,internal-emr-presto01-grabpay-com-895452123.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
emr-spark01.grabpay.com.,A,internal-emr-spark01-grabpay-com-1818745576.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
enabletags01.grabpay.com.,A,internal-enabletags01-grabpay-com-1842910966.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
escanor01.grabpay.com.,A,internal-escanor01-grabpay-com-506101166.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
exp-das.grabpay.com.,A,gp-portal02-grabpay-com-1679349201.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
exp-das01.grabpay.com.,A,internal-exp-das01-grabpay-com-1113170518.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
exp-dasjs.grabpay.com.,A,gp-portal02-grabpay-com-1679349201.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
exp-dasjs01.grabpay.com.,A,internal-exp-dasjs01-grabpay-com-1277239057.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
exp-re01.grabpay.com.,A,internal-exp-re01-grabpay-com-970225863.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
extprtl-gw01.grabpay.com.,A,extprtl-gw01-grabpay-com-1841164971.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
fast-apigw-p01.grabpay.com.,A,fast-apigw-p-01-grabpay-com-8fccfde7058b7be4.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
fast-apigw-s01.grabpay.com.,A,fast-apigw-s-01-grabpay-com-9f66fc1e295ee239.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
fast-gw.grabpay.com.,A,"10.235.129.103,10.235.129.43",AWS,101586075322,
fast-prxy01.grabpay.com.,A,fast-prxy01-grabpay-com-51ed8433a3c9665d.elb.ap-southeast-1.amazonaws.com.,AWS,101586075322,
ff-fastsg01.grabpay.com.,A,internal-ff-fastsg01-grabpay-com-208336692.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
ff-sevelph.grabpay.com.,A,extprtl-gw01-grabpay-com-1841164971.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
ff-sevelph01.grabpay.com.,A,internal-ff-sevelph01-grabpay-com-7128622.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
ff-tctpth.grabpay.com.,CNAME,dqly560a6rxz8.cloudfront.net,AWS,101586075322,
ff-tctpth01.grabpay.com.,A,internal-ff-tctpth01-grabpay-com-1576600887.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
ff-uobsg.grabpay.com.,CNAME,dqly560a6rxz8.cloudfront.net,AWS,101586075322,
ff-uobsg01.grabpay.com.,A,internal-ff-uobsg01-grabpay-com-492105902.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
ff-xendtph.grabpay.com.,CNAME,dqly560a6rxz8.cloudfront.net,AWS,101586075322,
ff-xendtph01.grabpay.com.,A,internal-ff-xendtph01-grabpay-com-480509123.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
finance-report.grabpay.com.,A,finance-reportgrabpay-com-711247264.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
gamma-db01.grabpay.com.,A,internal-gamma-db01-grabpay-com-657947428.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
gangway-inf-k8s.grabpay.com.,A,10.47.33.15,AWS,101586075322,
gangway-sec-k8s.grabpay.com.,A,10.47.33.47,AWS,101586075322,
gangway.grabpay.com.,CNAME,a1ac4d825365d11e9ae910632c6e9801-1720518289.ap-southeast-1.elb.amazonaws.com,AWS,101586075322,
gateway01.grabpay.com.,A,gateway01-grabpay-com-1723699775.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
gdm-scan01.grabpay.com.,A,internal-gdm-scan01-grabpay-com-549902024.ap-southeast-1.elb.amazonaws.com.,AWS,101586075322,
gfg-de-doorman-pii.grabpay.com.,CNAME,vpce-0ed90f57f4c57a1ba-tfku4ojx.vpce-svc-0842d8a543ca665ee.ap-southeast-1.vpce.amazonaws.com,AWS,101586075322,
